date,open,close,high,low,volume,amount
2018-06-12,1720.62,1737.63,1739.49,1715.48,19289526,16013315328.0
2018-06-13,1727.19,1719.07,1730.97,1714.2,16241315,13579966464.0
2018-06-14,1706.17,1704.28,1718.8,1699.29,16300350,12403688704.0
2018-06-15,1697.23,1692.19,1703.39,1681.5,19427673,15291157248.0
2018-06-19,1661.74,1618.46,1661.75,1597.47,38208455,29237232128.0
2018-06-20,1603.61,1612.95,1620.86,1588.73,20457628,14195682816.0
2018-06-21,1607.48,1589.63,1628.92,1587.99,23489918,15306235392.0
2018-06-22,1575.43,1593.72,1594.28,1565.19,20662431,13232692992.0
2018-06-25,1599.05,1570.33,1603.22,1569.88,25137789,22071931136.0
2018-06-26,1552.24,1558.16,1561.78,1532.53,22726770,18485478912.0
2018-06-27,1556.53,1545.96,1564.57,1535.23,22207977,17545860864.0
2018-06-28,1539.16,1535.24,1555.18,1531.58,17833980,13760921344.0
2018-06-29,1534.57,1562.48,1562.96,1528.81,18929589,14403728640.0
2018-07-02,1559.48,1523.59,1562.31,1512.56,20038725,15407492352.0
2018-07-03,1521.37,1529.36,1529.36,1490.0,24745998,18906108160.0
2018-07-04,1522.0,1508.57,1528.67,1505.15,23030879,19185976832.0
2018-07-05,1504.12,1485.58,1513.08,1480.48,21223726,16174042880.0
2018-07-06,1482.19,1484.59,1497.47,1453.56,20653067,15169121280.0
2018-07-09,1487.47,1516.66,1516.93,1487.47,16736611,12884456192.0
2018-07-10,1521.28,1529.23,1530.91,1516.38,17751545,14654127872.0
2018-07-11,1505.7,1495.79,1505.7,1483.01,17066219,13019217152.0
2018-07-12,1496.64,1531.31,1534.81,1496.64,20655823,15476833536.0
2018-07-13,1534.63,1528.89,1534.68,1524.99,18817993,16844214272.0
2018-07-16,1532.15,1527.13,1536.84,1520.62,16005240,13888125696.0
2018-07-17,1525.73,1523.99,1525.73,1512.79,17253651,16466582016.0
2018-07-18,1523.98,1511.87,1529.49,1511.31,18102667,15859194880.0
2018-07-19,1515.0,1511.69,1528.15,1507.05,20823445,16518813696.0
2018-07-20,1509.83,1527.49,1530.72,1496.97,20969233,15870688768.0
2018-07-23,1522.95,1567.72,1570.65,1519.62,32241520,23491913728.0
2018-07-24,1578.58,1617.26,1622.01,1578.58,47153789,35008781568.0
2018-07-25,1620.14,1611.13,1620.23,1606.31,34622960,24537548800.0
2018-07-26,1611.13,1598.45,1611.13,1595.36,29778328,21437392128.0
2018-07-27,1598.38,1595.45,1608.73,1593.75,28429374,19285416704.0
2018-07-30,1595.91,1602.52,1618.55,1595.32,28625388,19163409664.0
2018-07-31,1599.82,1602.76,1607.98,1589.02,21597126,15818816256.0
2018-08-01,1612.27,1575.47,1621.73,1575.39,30943809,22686205952.0
2018-08-02,1568.71,1553.22,1568.71,1513.59,34774317,24723177728.0
2018-08-03,1545.07,1522.67,1550.85,1522.67,24733124,18357854976.0
2018-08-06,1519.79,1513.7,1540.69,1507.88,23340084,16810983168.0
2018-08-07,1517.55,1579.02,1579.31,1511.41,35816302,25899423232.0
2018-08-08,1573.58,1565.97,1582.08,1563.87,33238163,23382445056.0
2018-08-09,1558.4,1589.72,1595.67,1556.48,31289985,23232958720.0
2018-08-10,1588.62,1592.29,1597.3,1580.61,23624465,18726336768.0
2018-08-13,1574.72,1591.28,1592.62,1565.79,24968327,20216213504.0
2018-08-14,1586.63,1587.86,1594.16,1579.16,21343873,17862020096.0
2018-08-15,1588.27,1557.48,1592.56,1557.41,24798771,19244556288.0
2018-08-16,1536.63,1540.85,1559.85,1525.52,24044154,19283360000.0
2018-08-17,1554.18,1514.34,1558.52,1513.57,20215110,15703874304.0
2018-08-20,1513.85,1529.05,1529.05,1501.63,20393733,16123977216.0
2018-08-21,1529.27,1552.4,1557.8,1527.09,23245929,18993149184.0
2018-08-22,1547.18,1535.71,1548.16,1531.86,16334300,12912972032.0
2018-08-23,1535.33,1541.15,1549.12,1522.61,19074959,17163024640.0
2018-08-24,1537.25,1534.84,1545.97,1526.19,16773447,14174269440.0
2018-08-27,1543.14,1568.69,1569.64,1543.14,24929449,21243734784.0
2018-08-28,1570.43,1575.14,1579.6,1567.51,22508780,19681086464.0
2018-08-29,1572.61,1568.17,1576.21,1563.31,18535865,16126745344.0
2018-08-30,1568.66,1544.89,1574.47,1543.76,19814483,17285023232.0
2018-08-31,1542.35,1544.13,1556.46,1534.16,20414739,17065925376.0
2018-09-03,1538.99,1535.19,1539.23,1516.94,17967366,15739957248.0
2018-09-04,1535.87,1551.97,1556.25,1532.6,18405389,15419238912.0
2018-09-05,1545.79,1526.45,1551.24,1526.27,18192464,15967453952.0
2018-09-06,1521.91,1514.32,1536.58,1510.25,16079006,13457360384.0
2018-09-07,1517.52,1515.21,1532.9,1503.31,17150948,14168183296.0
2018-09-10,1516.31,1502.16,1521.37,1500.9,17287540,14191369728.0
2018-09-11,1503.81,1506.44,1514.87,1496.29,17340398,13136891136.0
2018-09-12,1502.5,1502.38,1512.0,1497.36,13797856,10612236800.0
2018-09-13,1517.22,1523.76,1523.76,1501.91,20571022,17116341248.0
2018-09-14,1523.17,1518.1,1525.96,1513.37,18101601,14080688896.0
2018-09-17,1511.04,1499.83,1511.06,1498.04,15410556,11372173824.0
2018-09-18,1494.48,1545.27,1545.27,1494.48,24918927,19015822848.0
2018-09-19,1538.93,1560.23,1569.48,1535.72,27136508,21095691520.0
2018-09-20,1560.12,1559.62,1566.94,1556.38,20992404,16500196864.0
2018-09-21,1561.12,1585.61,1585.71,1552.47,27795992,21444817664.0
2018-09-25,1573.8,1574.47,1578.92,1570.2,21416380,16452526848.0
2018-09-26,1575.94,1587.12,1599.48,1575.94,27489308,21372869888.0
2018-09-27,1587.33,1580.57,1594.76,1578.6,20734756,16343718656.0
2018-09-28,1583.54,1594.48,1595.13,1580.29,28375133,17067836416.0
2018-10-08,1563.5,1542.13,1576.26,1536.77,33793239,21781384960.0
2018-10-09,1542.82,1546.22,1554.61,1539.8,24025133,15851784704.0
2018-10-10,1549.21,1555.94,1569.21,1544.56,21941040,14719541760.0
2018-10-11,1512.59,1462.82,1521.58,1446.5,38796016,25211268608.0
2018-10-12,1449.01,1475.52,1479.79,1424.32,29374566,19584011264.0
2018-10-15,1473.9,1448.77,1479.8,1446.3,21680941,15145687552.0
2018-10-16,1448.73,1429.15,1464.28,1423.81,19525677,13175050752.0
2018-10-17,1447.38,1442.66,1452.56,1418.36,21896810,14868102144.0
2018-10-18,1432.32,1394.57,1432.32,1393.33,22584822,14277517568.0
2018-10-19,1376.63,1423.24,1424.72,1367.53,24393475,16304453120.0
2018-10-22,1431.67,1479.49,1496.67,1431.67,33837240,23204739328.0
2018-10-23,1476.86,1447.63,1484.01,1438.37,24278356,16658704384.0
2018-10-24,1438.24,1444.02,1464.17,1430.35,21982014,14730658560.0
2018-10-25,1406.3,1435.5,1438.69,1398.99,20554735,13496616704.0
2018-10-26,1442.93,1439.7,1458.38,1433.34,21272195,13642064640.0
2018-10-29,1441.42,1417.99,1444.83,1411.02,18797322,13024075264.0
2018-10-30,1416.42,1424.75,1433.47,1400.26,21831284,14147101696.0
2018-10-31,1426.97,1453.18,1461.11,1426.74,31274696,19853138176.0
2018-11-01,1465.23,1458.82,1477.93,1456.9,30481625,21061677568.0
2018-11-02,1487.07,1498.56,1498.56,1474.91,36877729,26858365184.0
2018-11-05,1494.79,1494.57,1500.99,1479.25,26243939,18152898560.0
2018-11-06,1491.1,1492.05,1493.49,1478.74,21359715,15480737280.0
2018-11-07,1491.66,1482.93,1503.46,1481.51,23827078,18408680448.0
2018-11-08,1494.75,1472.66,1495.87,1472.63,18354980,13895679232.0
2018-11-09,1467.1,1459.43,1470.59,1457.72,17119861,12818248192.0
2018-11-12,1457.9,1487.57,1487.94,1457.49,21198294,15527813120.0
2018-11-13,1470.05,1500.5,1504.64,1468.88,33563767,21739271168.0
2018-11-14,1497.87,1492.16,1505.84,1489.32,35382397,21188570880.0
2018-11-15,1492.26,1510.77,1510.83,1490.5,26760812,17981336576.0
2018-11-16,1511.64,1521.02,1525.06,1504.55,29084553,21206940416.0
2018-11-19,1521.11,1535.37,1535.37,1514.56,26357071,19103043840.0
2018-11-20,1524.31,1501.54,1534.11,1500.45,27886390,20445262848.0
2018-11-21,1484.93,1505.24,1508.06,1482.86,24354440,16532420864.0
2018-11-22,1507.69,1503.35,1510.26,1498.89,17701857,12247679232.0
2018-11-23,1502.0,1464.19,1504.19,1463.87,22933866,15286813696.0
2018-11-26,1464.96,1468.74,1477.91,1461.18,16974511,11951780608.0
2018-11-27,1475.22,1470.48,1481.85,1465.47,15467812,11434772224.0
2018-11-28,1470.41,1483.87,1484.87,1461.65,16974146,12193859584.0
2018-11-29,1491.81,1467.15,1496.13,1466.97,21389033,15998946304.0
2018-11-30,1465.09,1480.92,1481.05,1459.67,19605873,12737462528.0
2018-12-03,1518.36,1520.86,1524.82,1506.48,32392371,24424648704.0
2018-12-04,1519.98,1532.29,1532.29,1516.12,24075457,17306105600.0
2018-12-05,1510.42,1520.98,1526.52,1507.97,19591112,14205410816.0
2018-12-06,1507.72,1492.53,1510.22,1491.21,19946930,15777617664.0
2018-12-07,1495.6,1505.87,1508.92,1495.6,15443083,11981266688.0
2018-12-10,1497.09,1497.44,1507.91,1492.61,16435495,12641914112.0
2018-12-11,1500.04,1500.69,1504.62,1495.08,13293443,10074146560.0
2018-12-12,1510.35,1504.24,1510.58,1500.95,12651005,9759368704.0
2018-12-13,1508.42,1540.31,1547.93,1504.93,31252254,22661443072.0
2018-12-14,1534.35,1517.02,1538.02,1517.02,26929223,18396518656.0
2018-12-17,1515.66,1526.52,1528.75,1509.45,21310001,15499632384.0
2018-12-18,1517.69,1507.37,1527.4,1499.17,19449112,14055366144.0
2018-12-19,1509.36,1493.43,1510.82,1490.73,16074057,11777197824.0
2018-12-20,1489.73,1477.53,1496.82,1467.26,18168616,13104467456.0
2018-12-21,1471.85,1466.54,1476.88,1457.59,15735540,11430112256.0
2018-12-24,1462.02,1473.19,1478.08,1460.88,15037133,11935891968.0
2018-12-25,1458.63,1451.37,1459.77,1426.54,20311598,14408339712.0
2018-12-26,1449.99,1446.0,1460.53,1442.65,13348911,10147624448.0
2018-12-27,1467.04,1433.48,1470.37,1433.48,22108928,14593865472.0
2018-12-28,1432.06,1439.68,1444.14,1427.67,17615331,12348839936.0
2019-01-02,1441.83,1425.92,1444.01,1418.95,15994586,11251573760.0
2019-01-03,1424.69,1427.15,1439.81,1417.26,16087781,11798891776.0
2019-01-04,1414.6,1458.03,1458.13,1412.28,22230851,15026592000.0
2019-01-07,1468.63,1480.05,1481.99,1465.62,26777618,19651296512.0
2019-01-08,1477.12,1477.44,1482.97,1474.2,21797994,14995134720.0
2019-01-09,1485.17,1479.57,1501.39,1478.61,25424836,18163392512.0
2019-01-10,1481.52,1477.67,1489.75,1475.25,20229895,15320645376.0
2019-01-11,1481.4,1488.98,1490.18,1475.75,19166547,15208685568.0
2019-01-14,1487.98,1481.68,1489.88,1478.81,17181380,11767094272.0
2019-01-15,1481.95,1498.86,1499.44,1480.0,20370918,14916772352.0
2019-01-16,1499.32,1493.2,1499.62,1489.12,17185113,11975818496.0
2019-01-17,1494.95,1481.49,1496.25,1480.3,18476743,11817197056.0
2019-01-18,1487.32,1504.31,1505.07,1486.9,25666671,16217362688.0
2019-01-21,1506.54,1510.34,1517.04,1506.07,22653284,17400160512.0
2019-01-22,1509.02,1489.68,1509.02,1486.2,18635314,13368986368.0
2019-01-23,1487.79,1486.76,1495.06,1482.67,14710180,10670908160.0
2019-01-24,1489.31,1485.96,1490.53,1471.22,18405994,13724882944.0
2019-01-25,1489.17,1497.31,1505.22,1488.3,18865606,13865788160.0
2019-01-28,1506.46,1501.66,1519.52,1498.03,19749583,14690128384.0
2019-01-29,1496.96,1498.85,1501.54,1477.22,20384491,14055560448.0
2019-01-30,1495.25,1489.8,1503.75,1489.45,16427465,11814378496.0
2019-01-31,1494.03,1489.27,1503.32,1482.4,19994331,13707115008.0
2019-02-01,1497.97,1512.63,1512.66,1494.67,17789826,13167022848.0
2019-02-11,1511.87,1531.86,1532.18,1511.87,22918641,16865650944.0
2019-02-12,1531.03,1545.33,1545.69,1529.13,26231315,18920619264.0
2019-02-13,1546.98,1571.38,1575.74,1541.37,37651896,29654724608.0
2019-02-14,1567.19,1570.14,1577.48,1563.14,28126231,21247661568.0
2019-02-15,1566.98,1550.22,1571.1,1547.78,25861690,20406448128.0
2019-02-18,1561.24,1595.9,1595.9,1561.24,37282877,28505674240.0
2019-02-19,1602.7,1591.13,1607.2,1577.93,37226803,27793561088.0
2019-02-20,1593.73,1593.85,1596.35,1579.42,30618140,23269872896.0
2019-02-21,1592.92,1588.35,1614.61,1583.31,39891956,32237412352.0
2019-02-22,1584.62,1616.89,1616.89,1578.9,38815944,31330234880.0
2019-02-25,1638.22,1706.48,1706.48,1637.9,84561513,65309818624.0
2019-02-26,1706.13,1710.72,1746.4,1685.4,95348892,67736055296.0
2019-02-27,1708.1,1703.73,1734.19,1687.45,68913590,47999986688.0
2019-02-28,1705.22,1697.05,1714.94,1689.81,45954214,32055734784.0
2019-03-01,1706.81,1718.72,1718.72,1690.02,48137984,35004651776.0
2019-03-04,1732.77,1747.32,1777.18,1729.34,81615729,63246539008.0
2019-03-05,1742.66,1772.72,1773.04,1734.03,66779479,51089186560.0
2019-03-06,1775.18,1785.44,1785.95,1758.77,85965215,58951543040.0
2019-03-07,1777.3,1771.48,1785.3,1754.7,84686190,57388544256.0
2019-03-08,1737.16,1687.18,1754.14,1686.78,75995159,54986033664.0
2019-03-11,1693.74,1740.24,1740.83,1693.74,58217170,44087521280.0
2019-03-12,1758.95,1758.89,1775.88,1739.47,68298094,53961766656.0
2019-03-13,1753.88,1733.25,1756.94,1726.11,56281697,48783354624.0
2019-03-14,1727.09,1714.46,1747.62,1701.44,49182500,38528904448.0
2019-03-15,1722.47,1742.97,1756.55,1722.36,49698422,38704259072.0
2019-03-18,1750.73,1797.34,1797.34,1744.15,68294948,52397916416.0
2019-03-19,1801.82,1790.1,1808.91,1780.32,54904200,44784728832.0
2019-03-20,1788.27,1796.61,1803.11,1772.78,55133138,43878928384.0
2019-03-21,1804.36,1798.21,1811.25,1794.1,55049779,43204666880.0
2019-03-22,1798.66,1794.27,1800.44,1775.49,50564178,40118893824.0
2019-03-25,1766.49,1764.06,1783.22,1761.28,57727606,44681555200.0
2019-03-26,1771.75,1728.9,1775.95,1725.08,52041111,38635827200.0
2019-03-27,1738.55,1740.34,1742.37,1717.13,42466706,32427993344.0
2019-03-28,1736.32,1731.42,1754.65,1727.17,45930358,37573457920.0
2019-03-29,1728.64,1779.55,1781.2,1722.55,59462474,48555886592.0
2019-04-01,1791.0,1830.66,1832.24,1790.87,75622392,62308557056.0
2019-04-02,1841.02,1825.29,1843.06,1819.75,69275407,55258177536.0
2019-04-03,1818.63,1862.71,1864.64,1811.67,74713697,58168293120.0
2019-04-04,1879.87,1882.15,1891.4,1863.02,80178135,63896886272.0
2019-04-08,1897.16,1886.31,1909.02,1859.91,87831908,68002165248.0
2019-04-09,1885.39,1887.3,1899.99,1869.52,62080054,52343565568.0
2019-04-10,1875.72,1895.01,1905.66,1868.77,61734541,54430679808.0
2019-04-11,1894.06,1853.98,1896.93,1852.4,59414172,50206981888.0
2019-04-12,1853.34,1856.51,1863.44,1836.06,47321185,38742796032.0
2019-04-15,1887.5,1850.33,1897.04,1848.75,60431846,51539749888.0
2019-04-16,1843.43,1893.6,1893.6,1834.19,58223972,51538460672.0
2019-04-17,1893.51,1898.43,1904.69,1883.12,53501834,50606370560.0
2019-04-18,1896.32,1892.94,1907.17,1881.76,53539267,50384717056.0
2019-04-19,1890.59,1911.34,1911.34,1876.16,50767324,47232079104.0
2019-04-22,1922.03,1870.9,1922.46,1863.58,60430103,56961540352.0
2019-04-23,1868.27,1839.25,1868.27,1834.21,49422474,42943259136.0
2019-04-24,1842.54,1843.69,1847.93,1814.83,39125358,34093409280.0
2019-04-25,1836.93,1775.55,1836.93,1774.85,48227228,40185650432.0
2019-04-26,1767.25,1746.54,1779.35,1746.25,40375327,33050915072.0
2019-04-29,1751.34,1727.51,1757.1,1722.3,40884755,32966646784.0
2019-04-30,1725.15,1740.45,1748.18,1725.15,30145228,26687712256.0
2019-05-06,1680.16,1616.57,1686.61,1601.04,55812326,41368121856.0
2019-05-07,1628.57,1635.35,1643.16,1608.12,37841696,28995040512.0
2019-05-08,1603.93,1617.04,1638.78,1598.0,29806905,22920710912.0
2019-05-09,1604.14,1595.77,1620.66,1593.72,25280347,19068198400.0
2019-05-10,1612.47,1648.01,1648.24,1581.85,40583018,32082611200.0
2019-05-13,1626.21,1627.93,1636.87,1621.4,30113296,23136646144.0
2019-05-14,1608.84,1614.54,1629.9,1608.62,28711230,23025371392.0
2019-05-15,1628.68,1640.55,1645.67,1624.64,30515100,24233904896.0
2019-05-16,1638.66,1654.62,1655.48,1633.9,39421324,27429729024.0
2019-05-17,1654.3,1606.75,1654.43,1600.62,40409782,28887232256.0
2019-05-20,1604.19,1598.21,1609.09,1578.32,28614340,20895703296.0
2019-05-21,1598.66,1624.58,1631.08,1596.71,35621735,24348006656.0
2019-05-22,1624.37,1609.89,1626.3,1603.56,28861162,21343262976.0
2019-05-23,1604.43,1592.06,1604.57,1587.29,28022965,20614915328.0
2019-05-24,1586.93,1590.26,1599.52,1585.01,23570084,16638025216.0
2019-05-27,1594.37,1620.5,1623.65,1586.59,29023189,21760073728.0
2019-05-28,1619.95,1629.76,1636.37,1613.51,32030841,24747931392.0
2019-05-29,1619.2,1620.93,1632.13,1616.84,27639581,18894432512.0
2019-05-30,1614.5,1610.68,1614.5,1596.02,26964700,19724186112.0
2019-05-31,1610.28,1608.51,1622.07,1603.94,27356994,18320559360.0
2019-06-03,1611.37,1606.79,1622.38,1595.94,26962891,21760257280.0
2019-06-04,1606.42,1592.2,1607.02,1585.23,23436498,19405728768.0
2019-06-05,1605.27,1595.46,1609.34,1592.68,22014537,19204850432.0
2019-06-06,1593.88,1572.2,1594.13,1568.24,23571024,18905081856.0
2019-06-10,1577.23,1590.21,1596.55,1574.56,21311101,17269073152.0
2019-06-11,1601.56,1642.0,1643.31,1601.56,42711424,31858338304.0
2019-06-12,1636.96,1635.09,1645.78,1631.48,38248546,24963819520.0
2019-06-13,1631.35,1631.23,1636.31,1616.49,29423008,20388700160.0
2019-06-14,1630.0,1610.42,1637.05,1608.32,29005642,21202763264.0
2019-06-17,1610.01,1610.63,1619.55,1603.69,18444903,13862378496.0
2019-06-18,1615.51,1611.32,1618.05,1605.06,20048362,15201877504.0
2019-06-19,1642.95,1627.37,1648.99,1626.03,31621392,26491802368.0
2019-06-20,1625.74,1658.99,1664.34,1621.67,37462323,31210272768.0
2019-06-21,1661.85,1667.04,1672.62,1659.94,34799720,28399495936.0
2019-06-24,1666.28,1667.0,1669.65,1659.74,23880343,19592932864.0
2019-06-25,1666.97,1652.37,1667.02,1635.38,25390907,20851366400.0
2019-06-26,1647.22,1658.31,1661.47,1641.79,18062017,15037745920.0
2019-06-27,1663.82,1669.73,1678.32,1662.25,24763235,23526764288.0
2019-06-28,1669.55,1662.31,1669.55,1649.19,23101893,18874501120.0
2019-07-01,1690.63,1696.4,1696.99,1682.99,36068428,31957845248.0
2019-07-02,1699.22,1696.26,1700.15,1691.54,28509232,24745086208.0
2019-07-03,1693.12,1688.13,1693.14,1680.26,26997265,22577446400.0
2019-07-04,1688.75,1695.1,1708.4,1687.18,29443135,23987202048.0
2019-07-05,1696.48,1690.33,1696.48,1683.99,20171991,16519017472.0
2019-07-08,1685.85,1641.31,1685.85,1633.2,28895836,23159547648.0
2019-07-09,1640.03,1637.5,1647.9,1628.23,16710496,14224190208.0
2019-07-10,1642.91,1626.24,1644.29,1620.38,16011279,14259554816.0
2019-07-11,1634.09,1626.67,1645.51,1621.96,15598220,13595360768.0
2019-07-12,1627.11,1634.91,1638.67,1620.44,15189748,12867878400.0
2019-07-15,1633.34,1652.88,1658.02,1612.96,23181892,19313320192.0
2019-07-16,1651.14,1654.55,1655.76,1648.74,17415204,15098120192.0
2019-07-17,1652.67,1653.87,1660.27,1646.98,19567613,15674799616.0
2019-07-18,1648.91,1632.51,1648.94,1632.51,18177470,15582175744.0
2019-07-19,1637.87,1646.76,1657.99,1637.87,18641640,15716307456.0
2019-07-22,1648.93,1627.22,1650.06,1620.68,21041657,16891483136.0
2019-07-23,1626.79,1634.98,1637.12,1626.79,16369663,14098727168.0
2019-07-24,1641.09,1648.81,1656.23,1641.09,19937288,19379730688.0
2019-07-25,1648.68,1652.16,1654.68,1645.37,16798377,16013906944.0
2019-07-26,1647.7,1665.52,1666.77,1646.36,22369923,20118992640.0
2019-07-29,1666.09,1655.42,1666.61,1651.95,18605294,16791826432.0
2019-07-30,1657.15,1658.58,1666.92,1655.77,17776517,15578098688.0
2019-07-31,1653.65,1638.71,1653.65,1637.33,18472102,16672901888.0
2019-08-01,1633.35,1625.23,1635.29,1621.54,16656586,14624723456.0
2019-08-02,1593.59,1593.89,1600.17,1585.89,24754162,19783445248.0
2019-08-05,1584.75,1563.84,1588.77,1563.42,20386771,16543565312.0
2019-08-06,1536.06,1530.64,1536.75,1505.24,29634739,22746641408.0
2019-08-07,1538.2,1523.07,1540.64,1522.58,18515919,13847913472.0
2019-08-08,1527.99,1531.2,1533.24,1523.78,16869630,13296929024.0
2019-08-09,1538.59,1513.07,1539.34,1511.57,17335974,17728962560.0
2019-08-12,1514.06,1533.11,1533.12,1509.82,14804155,13382398720.0
2019-08-13,1521.83,1516.96,1521.83,1513.38,15555203,13112192512.0
2019-08-14,1537.14,1521.59,1539.44,1520.03,16939845,15115163392.0
2019-08-15,1488.79,1518.84,1519.29,1485.21,19086853,16195164672.0
2019-08-16,1518.64,1516.68,1526.43,1514.05,16327137,14141644032.0
2019-08-19,1529.73,1558.22,1558.22,1527.66,24029546,22235303936.0
2019-08-20,1558.99,1560.84,1568.97,1556.29,21042295,18012858368.0
2019-08-21,1557.78,1558.04,1563.1,1555.44,17139171,14772131584.0
2019-08-22,1561.63,1554.02,1562.35,1546.15,17141306,14613998080.0
2019-08-23,1555.58,1556.29,1561.87,1551.11,18656411,16549888768.0
2019-08-26,1523.87,1535.68,1539.37,1522.46,20866292,16675155712.0
2019-08-27,1545.28,1560.75,1569.62,1545.28,27728613,22061231616.0
2019-08-28,1562.98,1557.88,1565.04,1556.08,20254694,17130890240.0
2019-08-29,1558.25,1550.88,1559.23,1545.58,18689422,16018274560.0
2019-08-30,1561.02,1547.64,1564.54,1541.67,22567326,18927484160.0
2019-09-02,1548.16,1577.97,1580.6,1547.89,27360487,22829005312.0
2019-09-03,1579.46,1586.66,1586.74,1573.85,26109852,22296157440.0
2019-09-04,1584.2,1613.36,1613.43,1583.53,35800786,30032798720.0
2019-09-05,1624.41,1625.91,1645.84,1624.41,42942748,38972114944.0
2019-09-06,1633.52,1639.68,1640.22,1629.09,29120351,32449956864.0
2019-09-09,1654.83,1658.56,1658.56,1643.71,30558670,33147805696.0
2019-09-10,1662.65,1652.94,1662.67,1643.85,25928498,28809320704.0
2019-09-11,1656.97,1646.45,1658.71,1642.05,23522751,23608792064.0
2019-09-12,1652.43,1656.59,1658.16,1642.67,23208606,21029220864.0
2019-09-16,1665.41,1651.5,1665.52,1644.59,28208513,24433688576.0
2019-09-17,1646.96,1616.36,1646.96,1613.09,27753451,23199546624.0
2019-09-18,1619.78,1615.39,1622.54,1613.42,18924920,17023634688.0
2019-09-19,1620.39,1623.88,1624.41,1609.36,17871714,16994707456.0
2019-09-20,1629.44,1631.4,1635.88,1625.11,26725317,24362521344.0
2019-09-23,1626.55,1609.48,1626.62,1600.26,21290086,19332149760.0
2019-09-24,1609.14,1607.76,1620.86,1603.07,17709604,17697484800.0
2019-09-25,1603.42,1591.9,1603.42,1589.99,17272894,15575474688.0
2019-09-26,1596.69,1576.76,1598.97,1576.13,19798032,17925136128.0
2019-09-27,1578.6,1578.39,1582.23,1574.06,13583837,12111516416.0
2019-09-30,1575.72,1565.94,1582.51,1565.04,13150573,11567438080.0
2019-10-08,1567.66,1574.68,1582.53,1567.25,17287353,14946128128.0
2019-10-09,1567.62,1581.31,1581.31,1563.61,14771137,13108000768.0
2019-10-10,1582.17,1597.01,1598.18,1580.2,18052946,16527038464.0
2019-10-11,1602.58,1613.56,1617.57,1596.64,23813389,20871150848.0
2019-10-14,1628.9,1630.43,1640.64,1626.06,28865038,24602827008.0
2019-10-15,1629.69,1613.86,1629.69,1613.07,23725091,19555936768.0
2019-10-16,1619.98,1608.67,1626.82,1607.0,19986840,16464446208.0
2019-10-17,1610.09,1606.51,1613.72,1602.22,17208669,13756860672.0
2019-10-18,1610.67,1583.76,1613.06,1579.49,19756465,16547394304.0
2019-10-21,1581.83,1581.64,1583.52,1570.75,16366140,13118402048.0
2019-10-22,1584.68,1585.05,1585.11,1573.18,14335786,11815983616.0
2019-10-23,1585.19,1575.86,1586.18,1573.32,14881546,13016750848.0
2019-10-24,1576.56,1572.14,1579.14,1565.8,14006901,11796496896.0
2019-10-25,1575.38,1584.71,1585.57,1564.9,17478485,15358470912.0
2019-10-28,1588.75,1595.11,1595.55,1585.6,20824138,18903186432.0
2019-10-29,1593.57,1578.98,1593.57,1578.94,17170453,16733167360.0
2019-10-30,1575.08,1564.65,1575.08,1561.39,18723820,16040548352.0
2019-10-31,1568.56,1558.38,1569.67,1553.63,21734294,17666554624.0
2019-11-01,1555.71,1583.68,1584.7,1553.05,20918373,20347581696.0
2019-11-04,1588.53,1598.7,1600.74,1588.53,25342008,24492138496.0
2019-11-05,1599.76,1608.88,1618.15,1595.05,24922162,22386510080.0
2019-11-06,1610.36,1594.46,1610.44,1589.91,20648855,19342380544.0
2019-11-07,1595.8,1596.08,1600.74,1590.3,17819176,15098355456.0
2019-11-08,1606.12,1588.77,1609.44,1588.57,21015400,17996687360.0
2019-11-11,1581.18,1553.8,1581.2,1552.42,21971658,17274677248.0
2019-11-12,1554.57,1557.95,1559.66,1545.91,17132416,13415699712.0
2019-11-13,1558.06,1550.48,1558.07,1543.9,17848758,13368116992.0
2019-11-14,1553.57,1558.36,1563.06,1553.01,18215123,15716092416.0
2019-11-15,1559.06,1538.98,1559.06,1538.98,21373898,16615087360.0
2019-11-18,1538.62,1557.05,1558.52,1534.43,16861226,14571560192.0
2019-11-19,1556.23,1574.51,1574.51,1553.82,17586739,17029946880.0
2019-11-20,1573.27,1559.65,1574.14,1557.57,15682996,13733008896.0
2019-11-21,1556.15,1560.0,1563.51,1549.93,14308780,11954889728.0
2019-11-22,1561.71,1563.35,1576.34,1553.29,22268506,18545869568.0
2019-11-25,1563.26,1597.33,1597.57,1563.26,33557463,26008148736.0
2019-11-26,1598.7,1591.18,1598.78,1586.54,28091134,21626468864.0
2019-11-27,1589.51,1582.79,1593.81,1580.64,18816837,16531621888.0
2019-11-28,1584.3,1578.99,1592.12,1574.81,16539759,13684710656.0
2019-11-29,1576.81,1569.34,1580.61,1563.26,14358052,12464257024.0
2019-12-02,1572.31,1570.49,1581.36,1567.32,14832441,13125882112.0
2019-12-03,1565.78,1572.23,1572.23,1558.47,14043426,12655080192.0
2019-12-04,1565.97,1563.29,1567.87,1558.54,14662711,13804023808.0
2019-12-05,1568.9,1575.98,1578.08,1568.13,17642981,17849896192.0
2019-12-06,1578.73,1586.33,1586.33,1575.3,16087900,14834503936.0
2019-12-09,1589.07,1596.89,1598.07,1587.57,21837907,19413390592.0
2019-12-10,1593.25,1597.57,1597.71,1589.8,17233439,17416140544.0
2019-12-11,1600.53,1604.48,1608.73,1599.05,22694540,19502125568.0
2019-12-12,1603.0,1598.33,1603.59,1594.6,19368425,19515970304.0
