date,open,high,low,close,volume
2018-11-28,3848.54,3848.54,3848.54,3848.54,0
2018-11-29,3805.06,3805.06,3805.06,3805.06,0
2018-11-30,3808.65,3808.65,3808.65,3808.65,0
2018-12-03,3925.17,3925.17,3925.17,3925.17,0
2018-12-04,3954.18,3954.18,3954.18,3954.18,0
2018-12-05,3859.95,3859.95,3859.95,3859.95,0
2018-12-06,3712.69,3712.69,3712.69,3712.69,0
2018-12-07,3699.75,3699.75,3699.75,3699.75,0
2018-12-10,3643.05,3643.05,3643.05,3643.05,0
2018-12-11,3703.36,3703.36,3703.36,3703.36,0
2018-12-12,3741.94,3741.94,3741.94,3741.94,0
2018-12-13,3758.19,3758.19,3758.19,3758.19,0
2018-12-14,3658.58,3658.58,3658.58,3658.58,0
2018-12-17,3643.09,3643.09,3643.09,3643.09,0
2018-12-18,3562.36,3562.36,3562.36,3562.36,0
2018-12-19,3546.75,3546.75,3546.75,3546.75,0
2018-12-20,3474.14,3474.14,3474.14,3474.14,0
2018-12-21,3464.05,3464.05,3464.05,3464.05,0
2018-12-24,3422.69,3422.69,3422.69,3422.69,0
2018-12-27,3386.66,3386.66,3386.66,3386.66,0
2018-12-28,3416.57,3416.57,3416.57,3416.57,0
2018-12-31,3460.42,3460.42,3460.42,3460.42,0
2019-01-02,3345.09,3345.09,3345.09,3345.09,0
2019-01-03,3253.45,3253.45,3253.45,3253.45,0
2019-01-04,3287.17,3287.17,3287.17,3287.17,0
2019-01-07,3332.8,3332.8,3332.8,3332.8,0
2019-01-08,3342.75,3342.75,3342.75,3342.75,0
2019-01-09,3391.37,3391.37,3391.37,3391.37,0
2019-01-10,3432.06,3432.06,3432.06,3432.06,0
2019-01-11,3473.03,3473.03,3473.03,3473.03,0
2019-01-14,3405.57,3405.57,3405.57,3405.57,0
2019-01-15,3483.19,3483.19,3483.19,3483.19,0
2019-01-16,3469.33,3469.33,3469.33,3469.33,0
2019-01-17,3456.78,3456.78,3456.78,3456.78,0
2019-01-18,3584.82,3584.82,3584.82,3584.82,0
2019-01-21,3626.12,3626.12,3626.12,3626.12,0
2019-01-22,3545.51,3545.51,3545.51,3545.51,0
2019-01-23,3515.99,3515.99,3515.99,3515.99,0
2019-01-24,3577.97,3577.97,3577.97,3577.97,0
2019-01-25,3676.88,3676.88,3676.88,3676.88,0
2019-01-28,3653.49,3653.49,3653.49,3653.49,0
2019-01-29,3672.67,3672.67,3672.67,3672.67,0
2019-01-30,3659.39,3659.39,3659.39,3659.39,0
2019-01-31,3733.89,3733.89,3733.89,3733.89,0
2019-02-01,3767.37,3767.37,3767.37,3767.37,0
2019-02-04,3771.35,3771.35,3771.35,3771.35,0
2019-02-08,3817.81,3817.81,3817.81,3817.81,0
2019-02-11,3940.91,3940.91,3940.91,3940.91,0
2019-02-12,3962.14,3962.14,3962.14,3962.14,0
2019-02-13,4077.17,4077.17,4077.17,4077.17,0
2019-02-14,4070.66,4070.66,4070.66,4070.66,0
2019-02-15,3926.53,3926.53,3926.53,3926.53,0
2019-02-18,4003.89,4003.89,4003.89,4003.89,0
2019-02-19,3914.04,3914.04,3914.04,3914.04,0
2019-02-20,3984.52,3984.52,3984.52,3984.52,0
2019-02-21,4104.76,4104.76,4104.76,4104.76,0
2019-02-22,4285.36,4285.36,4285.36,4285.36,0
2019-02-25,4291.08,4291.08,4291.08,4291.08,0
2019-02-26,4201.32,4201.32,4201.32,4201.32,0
2019-02-27,4146.89,4146.89,4146.89,4146.89,0
2019-02-28,4117.32,4117.32,4117.32,4117.32,0
2019-03-01,4209.58,4209.58,4209.58,4209.58,0
2019-03-04,4297.55,4297.55,4297.55,4297.55,0
2019-03-05,4365.98,4365.98,4365.98,4365.98,0
2019-03-06,4408.52,4408.52,4408.52,4408.52,0
2019-03-07,4280.85,4280.85,4280.85,4280.85,0
2019-03-08,4169.68,4169.68,4169.68,4169.68,0
2019-03-11,4246.39,4246.39,4246.39,4246.39,0
2019-03-12,4242.32,4242.32,4242.32,4242.32,0
2019-03-13,4185.82,4185.82,4185.82,4185.82,0
2019-03-14,4076.57,4076.57,4076.57,4076.57,0
2019-03-15,4149.23,4149.23,4149.23,4149.23,0
2019-03-18,4188.26,4188.26,4188.26,4188.26,0
2019-03-19,4188.1,4188.1,4188.1,4188.1,0
2019-03-20,4134.28,4134.28,4134.28,4134.28,0
2019-03-21,4085.17,4085.17,4085.17,4085.17,0
2019-03-22,4112.86,4112.86,4112.86,4112.86,0
2019-03-25,4040.97,4040.97,4040.97,4040.97,0
2019-03-26,4038.15,4038.15,4038.15,4038.15,0
2019-03-27,4087.33,4087.33,4087.33,4087.33,0
2019-03-28,4102.88,4102.88,4102.88,4102.88,0
2019-03-29,4147.87,4147.87,4147.87,4147.87,0
2019-04-01,4175.24,4175.24,4175.24,4175.24,0
2019-04-02,4206.42,4206.42,4206.42,4206.42,0
2019-04-03,4274.78,4274.78,4274.78,4274.78,0
2019-04-04,4264.4,4264.4,4264.4,4264.4,0
2019-04-08,4281.66,4281.66,4281.66,4281.66,0
2019-04-09,4390.4,4390.4,4390.4,4390.4,0
2019-04-10,4445.18,4445.18,4445.18,4445.18,0
2019-04-11,4342.97,4342.97,4342.97,4342.97,0
2019-04-12,4362.7,4362.7,4362.7,4362.7,0
2019-04-15,4339.82,4339.82,4339.82,4339.82,0
2019-04-16,4361.24,4361.24,4361.24,4361.24,0
2019-04-17,4420.41,4420.41,4420.41,4420.41,0
2019-04-18,4419.06,4419.06,4419.06,4419.06,0
2019-04-23,4404.86,4404.86,4404.86,4404.86,0
2019-04-24,4422.19,4422.19,4422.19,4422.19,0
2019-04-25,4286.74,4286.74,4286.74,4286.74,0
2019-04-26,4330.56,4330.56,4330.56,4330.56,0
2019-04-29,4309.4,4309.4,4309.4,4309.4,0
2019-04-30,4285.32,4285.32,4285.32,4285.32,0
2019-05-02,4289.95,4289.95,4289.95,4289.95,0
2019-05-03,4338.92,4338.92,4338.92,4338.92,0
2019-05-06,4110.49,4110.49,4110.49,4110.49,0
2019-05-07,4135.62,4135.62,4135.62,4135.62,0
2019-05-08,4062.12,4062.12,4062.12,4062.12,0
2019-05-09,3932.08,3932.08,3932.08,3932.08,0
2019-05-10,4030.98,4030.98,4030.98,4030.98,0
2019-05-14,3896.71,3896.71,3896.71,3896.71,0
2019-05-15,4005.75,4005.75,4005.75,4005.75,0
2019-05-16,3919.07,3919.07,3919.07,3919.07,0
2019-05-17,3782.86,3782.86,3782.86,3782.86,0
2019-05-20,3696.0,3696.0,3696.0,3696.0,0
2019-05-21,3714.06,3714.06,3714.06,3714.06,0
2019-05-22,3785.59,3785.59,3785.59,3785.59,0
2019-05-23,3636.44,3636.44,3636.44,3636.44,0
2019-05-24,3641.84,3641.84,3641.84,3641.84,0
2019-05-27,3656.56,3656.56,3656.56,3656.56,0
2019-05-28,3717.74,3717.74,3717.74,3717.74,0
2019-05-29,3695.02,3695.02,3695.02,3695.02,0
2019-05-30,3670.52,3670.52,3670.52,3670.52,0
2019-05-31,3668.73,3668.73,3668.73,3668.73,0
2019-06-03,3647.53,3647.53,3647.53,3647.53,0
2019-06-04,3563.42,3563.42,3563.42,3563.42,0
2019-06-05,3618.15,3618.15,3618.15,3618.15,0
2019-06-06,3583.56,3583.56,3583.56,3583.56,0
2019-06-10,3721.4,3721.4,3721.4,3721.4,0
2019-06-11,3795.42,3795.42,3795.42,3795.42,0
2019-06-12,3686.06,3686.06,3686.06,3686.06,0
2019-06-13,3687.83,3687.83,3687.83,3687.83,0
2019-06-14,3615.75,3615.75,3615.75,3615.75,0
2019-06-17,3609.45,3609.45,3609.45,3609.45,0
2019-06-18,3649.09,3649.09,3649.09,3649.09,0
2019-06-19,3802.38,3802.38,3802.38,3802.38,0
2019-06-20,3840.26,3840.26,3840.26,3840.26,0
2019-06-21,3793.47,3793.47,3793.47,3793.47,0
2019-06-24,3784.81,3784.81,3784.81,3784.81,0
2019-06-25,3716.32,3716.32,3716.32,3716.32,0
2019-06-26,3731.29,3731.29,3731.29,3731.29,0
2019-06-27,3832.35,3832.35,3832.35,3832.35,0
2019-06-28,3824.67,3824.67,3824.67,3824.67,0
2019-07-02,3966.67,3966.67,3966.67,3966.67,0
2019-07-03,3891.66,3891.66,3891.66,3891.66,0
2019-07-04,3863.72,3863.72,3863.72,3863.72,0
2019-07-05,3834.65,3834.65,3834.65,3834.65,0
2019-07-08,3734.36,3734.36,3734.36,3734.36,0
2019-07-09,3693.79,3693.79,3693.79,3693.79,0
2019-07-10,3738.5,3738.5,3738.5,3738.5,0
2019-07-11,3734.47,3734.47,3734.47,3734.47,0
2019-07-12,3722.88,3722.88,3722.88,3722.88,0
2019-07-15,3773.61,3773.61,3773.61,3773.61,0
2019-07-16,3781.81,3781.81,3781.81,3781.81,0
2019-07-17,3777.03,3777.03,3777.03,3777.03,0
2019-07-18,3732.2,3732.2,3732.2,3732.2,0
2019-07-19,3793.49,3793.49,3793.49,3793.49,0
2019-07-22,3758.62,3758.62,3758.62,3758.62,0
2019-07-23,3825.32,3825.32,3825.32,3825.32,0
2019-07-24,3877.03,3877.03,3877.03,3877.03,0
2019-07-25,3934.76,3934.76,3934.76,3934.76,0
2019-07-26,3885.61,3885.61,3885.61,3885.61,0
2019-07-29,3875.28,3875.28,3875.28,3875.28,0
2019-07-30,3879.37,3879.37,3879.37,3879.37,0
2019-07-31,3842.92,3842.92,3842.92,3842.92,0
2019-08-01,3827.56,3827.56,3827.56,3827.56,0
2019-08-02,3644.03,3644.03,3644.03,3644.03,0
2019-08-05,3534.81,3534.81,3534.81,3534.81,0
2019-08-06,3505.88,3505.88,3505.88,3505.88,0
2019-08-07,3515.76,3515.76,3515.76,3515.76,0
2019-08-08,3571.13,3571.13,3571.13,3571.13,0
2019-08-09,3554.13,3554.13,3554.13,3554.13,0
2019-08-12,3591.74,3591.74,3591.74,3591.74,0
2019-08-13,3492.81,3492.81,3492.81,3492.81,0
2019-08-14,3575.14,3575.14,3575.14,3575.14,0
2019-08-15,3555.48,3555.48,3555.48,3555.48,0
2019-08-16,3587.54,3587.54,3587.54,3587.54,0
2019-08-19,3704.29,3704.29,3704.29,3704.29,0
2019-08-20,3753.37,3753.37,3753.37,3753.37,0
2019-08-21,3742.43,3742.43,3742.43,3742.43,0
2019-08-22,3724.53,3724.53,3724.53,3724.53,0
2019-08-23,3739.12,3739.12,3739.12,3739.12,0
2019-08-26,3697.37,3697.37,3697.37,3697.37,0
2019-08-27,3687.33,3687.33,3687.33,3687.33,0
2019-08-28,3659.98,3659.98,3659.98,3659.98,0
2019-08-29,3647.28,3647.28,3647.28,3647.28,0
2019-08-30,3678.96,3678.96,3678.96,3678.96,0
2019-09-02,3692.84,3692.84,3692.84,3692.84,0
2019-09-03,3715.6,3715.6,3715.6,3715.6,0
2019-09-04,3764.02,3764.02,3764.02,3764.02,0
2019-09-05,3885.72,3885.72,3885.72,3885.72,0
2019-09-06,3940.03,3940.03,3940.03,3940.03,0
2019-09-09,3974.42,3974.42,3974.42,3974.42,0
2019-09-10,3929.23,3929.23,3929.23,3929.23,0
2019-09-11,3923.79,3923.79,3923.79,3923.79,0
2019-09-12,3992.8,3992.8,3992.8,3992.8,0
2019-09-13,4030.21,4030.21,4030.21,4030.21,0
2019-09-16,4031.38,4031.38,4031.38,4031.38,0
2019-09-17,3948.48,3948.48,3948.48,3948.48,0
2019-09-18,4035.29,4035.29,4035.29,4035.29,0
2019-09-19,4065.5,4065.5,4065.5,4065.5,0
2019-09-20,4080.69,4080.69,4080.69,4080.69,0
2019-09-23,4014.88,4014.88,4014.88,4014.88,0
2019-09-24,4024.03,4024.03,4024.03,4024.03,0
2019-09-25,3930.59,3930.59,3930.59,3930.59,0
2019-09-26,3947.68,3947.68,3947.68,3947.68,0
2019-09-27,3944.41,3944.41,3944.41,3944.41,0
2019-09-30,3909.73,3909.73,3909.73,3909.73,0
2019-10-02,3953.24,3953.24,3953.24,3953.24,0
2019-10-03,3984.88,3984.88,3984.88,3984.88,0
2019-10-04,3983.44,3983.44,3983.44,3983.44,0
2019-10-08,3971.4,3971.4,3971.4,3971.4,0
2019-10-09,3927.76,3927.76,3927.76,3927.76,0
2019-10-10,4053.16,4053.16,4053.16,4053.16,0
2019-10-11,4092.87,4092.87,4092.87,4092.87,0
2019-10-14,4117.73,4117.73,4117.73,4117.73,0
2019-10-15,4119.93,4119.93,4119.93,4119.93,0
2019-10-16,4131.87,4131.87,4131.87,4131.87,0
2019-10-17,4158.26,4158.26,4158.26,4158.26,0
2019-10-18,4190.47,4190.47,4190.47,4190.47,0
2019-10-21,4203.71,4203.71,4203.71,4203.71,0
2019-10-22,4170.94,4170.94,4170.94,4170.94,0
2019-10-23,4125.16,4125.16,4125.16,4125.16,0
2019-10-24,4141.93,4141.93,4141.93,4141.93,0
2019-10-25,4175.15,4175.15,4175.15,4175.15,0
2019-10-28,4252.75,4252.75,4252.75,4252.75,0
2019-10-29,4225.45,4225.45,4225.45,4225.45,0
2019-10-30,4234.04,4234.04,4234.04,4234.04,0
2019-10-31,4270.66,4270.66,4270.66,4270.66,0
2019-11-01,4276.98,4276.98,4276.98,4276.98,0
2019-11-04,4363.87,4363.87,4363.87,4363.87,0
2019-11-05,4389.91,4389.91,4389.91,4389.91,0
2019-11-06,4406.22,4406.22,4406.22,4406.22,0
2019-11-07,4410.99,4410.99,4410.99,4410.99,0
2019-11-08,4338.27,4338.27,4338.27,4338.27,0
2019-11-11,4201.83,4201.83,4201.83,4201.83,0
2019-11-12,4274.65,4274.65,4274.65,4274.65,0
2019-11-13,4241.97,4241.97,4241.97,4241.97,0
2019-11-14,4283.88,4283.88,4283.88,4283.88,0
2019-11-15,4284.37,4284.37,4284.37,4284.37,0
2019-11-18,4320.67,4320.67,4320.67,4320.67,0
2019-11-19,4400.45,4400.45,4400.45,4400.45,0
2019-11-20,4375.66,4375.66,4375.66,4375.66,0
2019-11-21,4249.5,4249.5,4249.5,4249.5,0
2019-11-22,4293.8,4293.8,4293.8,4293.8,0
2019-11-25,4303.59,4303.59,4303.59,4303.59,0
2019-11-26,4293.94,4293.94,4293.94,4293.94,0
2019-11-27,4333.06,4333.06,4333.06,4333.06,0
2019-11-28,4375.13,4375.13,4375.13,4375.13,0
2019-11-29,4294.92,4294.92,4294.92,4294.92,0
2019-12-02,4274.39,4274.39,4274.39,4274.39,0
2019-12-03,4298.57,4298.57,4298.57,4298.57,0
2019-12-04,4256.63,4256.63,4256.63,4256.63,0
2019-12-05,4372.52,4372.52,4372.52,4372.52,0
2019-12-06,4483.82,4483.82,4483.82,4483.82,0
2019-12-09,4471.46,4471.46,4471.46,4471.46,0
2019-12-10,4465.88,4465.88,4465.88,4465.88,0
2019-12-11,4535.4,4535.4,4535.4,4535.4,0
2019-12-12,4581.44,4581.44,4581.44,4581.44,0
2019-12-13,4645.82,4645.82,4645.82,4645.82,0
2019-12-16,4698.19,4698.19,4698.19,4698.19,0
2019-12-17,4738.77,4738.77,4738.77,4738.77,0
2019-12-18,4717.83,4717.83,4717.83,4717.83,0
2019-12-19,4676.12,4676.12,4676.12,4676.12,0
2019-12-20,4624.25,4624.25,4624.25,4624.25,0
2019-12-23,4632.46,4632.46,4632.46,4632.46,0
2019-12-24,4674.34,4674.34,4674.34,4674.34,0
2019-12-27,4713.0,4713.0,4713.0,4713.0,0
2019-12-30,4696.64,4696.64,4696.64,4696.64,0
2019-12-31,4714.81,4714.81,4714.81,4714.81,0
2020-01-02,4852.78,4852.78,4852.78,4852.78,0
2020-01-03,4829.97,4829.97,4829.97,4829.97,0
2020-01-06,4795.97,4795.97,4795.97,4795.97,0
2020-01-07,4843.87,4843.87,4843.87,4843.87,0
2020-01-08,4810.03,4810.03,4810.03,4810.03,0
2020-01-09,4948.41,4948.41,4948.41,4948.41,0
2020-01-10,5017.4,5017.4,5017.4,5017.4,0
2020-01-13,5186.18,5186.18,5186.18,5186.18,0
2020-01-14,5107.63,5107.63,5107.63,5107.63,0
2020-01-15,5182.31,5182.31,5182.31,5182.31,0
2020-01-16,5223.91,5223.91,5223.91,5223.91,0
2020-01-17,5309.1,5309.1,5309.1,5309.1,0
2020-01-20,5301.93,5301.93,5301.93,5301.93,0
2020-01-21,5136.94,5136.94,5136.94,5136.94,0
2020-01-22,5345.23,5345.23,5345.23,5345.23,0
2020-01-23,5162.48,5162.48,5162.48,5162.48,0
2020-01-24,5210.52,5210.52,5210.52,5210.52,0
2020-01-29,5129.14,5129.14,5129.14,5129.14,0
2020-01-30,4813.63,4813.63,4813.63,4813.63,0
2020-01-31,4809.12,4809.12,4809.12,4809.12,0
2020-02-03,4853.47,4853.47,4853.47,4853.47,0
2020-02-04,5035.23,5035.23,5035.23,5035.23,0
2020-02-05,5096.25,5096.25,5096.25,5096.25,0
2020-02-06,5231.07,5231.07,5231.07,5231.07,0
2020-02-07,5280.66,5280.66,5280.66,5280.66,0
2020-02-10,5296.26,5296.26,5296.26,5296.26,0
2020-02-11,5283.82,5283.82,5283.82,5283.82,0
2020-02-12,5340.99,5340.99,5340.99,5340.99,0
2020-02-13,5418.68,5418.68,5418.68,5418.68,0
2020-02-14,5315.01,5315.01,5315.01,5315.01,0
2020-02-17,5417.99,5417.99,5417.99,5417.99,0
2020-02-18,5295.17,5295.17,5295.17,5295.17,0
2020-02-19,5329.39,5329.39,5329.39,5329.39,0
2020-02-20,5412.57,5412.57,5412.57,5412.57,0
2020-02-21,5316.42,5316.42,5316.42,5316.42,0
2020-02-24,5235.06,5235.06,5235.06,5235.06,0
2020-02-25,5342.08,5342.08,5342.08,5342.08,0
2020-02-26,5202.44,5202.44,5202.44,5202.44,0
2020-02-27,5304.63,5304.63,5304.63,5304.63,0
2020-02-28,5071.12,5071.12,5071.12,5071.12,0
2020-03-02,5149.22,5149.22,5149.22,5149.22,0
2020-03-03,5182.87,5182.87,5182.87,5182.87,0
2020-03-04,5140.43,5140.43,5140.43,5140.43,0
2020-03-05,5239.7,5239.7,5239.7,5239.7,0
2020-03-06,5187.82,5187.82,5187.82,5187.82,0
2020-03-09,4859.24,4859.24,4859.24,4859.24,0
2020-03-10,4948.31,4948.31,4948.31,4948.31,0
2020-03-11,4851.3,4851.3,4851.3,4851.3,0
2020-03-12,4598.97,4598.97,4598.97,4598.97,0
2020-03-13,4594.62,4594.62,4594.62,4594.62,0
2020-03-16,4194.76,4194.76,4194.76,4194.76,0
2020-03-17,4223.41,4223.41,4223.41,4223.41,0
2020-03-18,3988.87,3988.87,3988.87,3988.87,0
2020-03-19,3988.02,3988.02,3988.02,3988.02,0
2020-03-20,4237.52,4237.52,4237.52,4237.52,0
2020-03-23,4016.02,4016.02,4016.02,4016.02,0
2020-03-24,4210.06,4210.06,4210.06,4210.06,0
2020-03-25,4414.89,4414.89,4414.89,4414.89,0
2020-03-26,4429.89,4429.89,4429.89,4429.89,0
2020-03-27,4415.82,4415.82,4415.82,4415.82,0
2020-03-30,4306.4,4306.4,4306.4,4306.4,0
2020-03-31,4441.07,4441.07,4441.07,4441.07,0
2020-04-01,4396.69,4396.69,4396.69,4396.69,0
2020-04-02,4507.6,4507.6,4507.6,4507.6,0
2020-04-03,4453.37,4453.37,4453.37,4453.37,0
2020-04-06,4599.88,4599.88,4599.88,4599.88,0
2020-04-07,4711.5,4711.5,4711.5,4711.5,0
2020-04-08,4679.5,4679.5,4679.5,4679.5,0
2020-04-09,4697.75,4697.75,4697.75,4697.75,0
2020-04-14,4745.56,4745.56,4745.56,4745.56,0
2020-04-15,4788.3,4788.3,4788.3,4788.3,0
2020-04-16,4891.86,4891.86,4891.86,4891.86,0
2020-04-17,4931.36,4931.36,4931.36,4931.36,0
2020-04-20,4992.68,4992.68,4992.68,4992.68,0
2020-04-21,4877.54,4877.54,4877.54,4877.54,0
2020-04-22,4991.72,4991.72,4991.72,4991.72,0
2020-04-23,4988.33,4988.33,4988.33,4988.33,0
2020-04-24,4859.56,4859.56,4859.56,4859.56,0
2020-04-27,4937.51,4937.51,4937.51,4937.51,0
2020-04-28,5025.82,5025.82,5025.82,5025.82,0
2020-04-29,4996.66,4996.66,4996.66,4996.66,0
2020-05-04,4829.64,4829.64,4829.64,4829.64,0
2020-05-05,4896.38,4896.38,4896.38,4896.38,0
2020-05-06,5049.42,5049.42,5049.42,5049.42,0
2020-05-07,5050.33,5050.33,5050.33,5050.33,0
2020-05-08,5168.76,5168.76,5168.76,5168.76,0
2020-05-11,5231.83,5231.83,5231.83,5231.83,0
2020-05-12,5314.22,5314.22,5314.22,5314.22,0
2020-05-13,5329.27,5329.27,5329.27,5329.27,0
2020-05-14,5382.38,5382.38,5382.38,5382.38,0
2020-05-15,5467.94,5467.94,5467.94,5467.94,0
2020-05-18,5349.16,5349.16,5349.16,5349.16,0
2020-05-19,5500.26,5500.26,5500.26,5500.26,0
2020-05-20,5568.68,5568.68,5568.68,5568.68,0
2020-05-21,5438.79,5438.79,5438.79,5438.79,0
2020-05-22,5138.16,5138.16,5138.16,5138.16,0
2020-05-25,5258.12,5258.12,5258.12,5258.12,0
2020-05-26,5382.84,5382.84,5382.84,5382.84,0
2020-05-27,5260.53,5260.53,5260.53,5260.53,0
2020-05-28,5150.19,5150.19,5150.19,5150.19,0
2020-05-29,5259.97,5259.97,5259.97,5259.97,0
2020-06-01,5496.09,5496.09,5496.09,5496.09,0
2020-06-02,5523.68,5523.68,5523.68,5523.68,0
2020-06-03,5646.93,5646.93,5646.93,5646.93,0
2020-06-04,5653.7,5653.7,5653.7,5653.7,0
2020-06-05,5699.28,5699.28,5699.28,5699.28,0
2020-06-08,5649.65,5649.65,5649.65,5649.65,0
2020-06-09,5663.29,5663.29,5663.29,5663.29,0
2020-06-10,5718.01,5718.01,5718.01,5718.01,0
2020-06-11,5664.67,5664.67,5664.67,5664.67,0
2020-06-12,5703.59,5703.59,5703.59,5703.59,0
2020-06-15,5579.27,5579.27,5579.27,5579.27,0
2020-06-16,5880.58,5880.58,5880.58,5880.58,0
2020-06-17,5926.6,5926.6,5926.6,5926.6,0
2020-06-18,6063.85,6063.85,6063.85,6063.85,0
2020-06-19,6132.71,6132.71,6132.71,6132.71,0
2020-06-22,6136.53,6136.53,6136.53,6136.53,0
2020-06-23,6350.31,6350.31,6350.31,6350.31,0
2020-06-24,6454.19,6454.19,6454.19,6454.19,0
2020-06-26,6476.97,6476.97,6476.97,6476.97,0
2020-06-29,6334.84,6334.84,6334.84,6334.84,0
2020-06-30,6376.98,6376.98,6376.98,6376.98,0
2020-07-02,6666.25,6666.25,6666.25,6666.25,0
2020-07-03,6911.58,6911.58,6911.58,6911.58,0
2020-07-06,7242.69,7242.69,7242.69,7242.69,0
2020-07-07,7078.17,7078.17,7078.17,7078.17,0
2020-07-08,7446.74,7446.74,7446.74,7446.74,0
2020-07-09,7776.77,7776.77,7776.77,7776.77,0
2020-07-10,7683.91,7683.91,7683.91,7683.91,0
2020-07-13,7736.67,7736.67,7736.67,7736.67,0
2020-07-14,7461.2,7461.2,7461.2,7461.2,0
2020-07-15,7371.42,7371.42,7371.42,7371.42,0
2020-07-16,6725.21,6725.21,6725.21,6725.21,0
2020-07-17,6859.87,6859.87,6859.87,6859.87,0
2020-07-20,6880.91,6880.91,6880.91,6880.91,0
2020-07-21,7376.93,7376.93,7376.93,7376.93,0
2020-07-22,7036.95,7036.95,7036.95,7036.95,0
2020-07-23,7225.23,7225.23,7225.23,7225.23,0
2020-07-24,6862.7,6862.7,6862.7,6862.7,0
2020-07-27,6918.05,7014.84,6677.16,6774.78,0
2020-07-28,6930.58,7012.62,6902.57,7012.62,0
2020-07-29,6971.98,7099.94,6951.1,7085.15,0
2020-07-30,7160.24,7244.19,7083.79,7100.21,0
2020-07-31,7193.55,7285.56,7108.15,7155.03,0
2020-08-03,7255.44,7311.53,7127.2,7292.45,0
2020-08-04,7390.33,7448.95,7330.11,7436.59,0
2020-08-05,7488.74,7547.2,7398.66,7547.2,0
2020-08-06,7579.88,7588.85,7420.51,7576.84,0
2020-08-07,7551.8,7551.8,7144.76,7386.66,0
2020-08-10,7279.54,7279.54,7119.29,7176.17,0
2020-08-11,7217.05,7274.64,7085.29,7129.84,0
2020-08-12,7086.93,7086.93,6833.88,7010.72,0
2020-08-13,7116.74,7133.18,7008.4,7031.81,0
2020-08-14,7019.18,7091.0,6975.84,7038.26,0
2020-08-17,7037.86,7117.17,7004.77,7075.03,0
2020-08-18,7147.73,7196.01,7075.06,7196.01,0
2020-08-19,7147.73,7251.57,7075.06,7150.41,0
2020-08-20,7183.25,7183.25,7060.78,7167.6,0
2020-08-21,7205.57,7208.73,7104.01,7168.87,0
2020-08-24,7247.6,7332.19,7198.76,7329.91,0
2020-08-25,7348.1,7355.49,7153.69,7223.67,0
2020-08-26,7311.5,7326.57,7219.82,7275.44,0
2020-08-27,7352.09,7574.23,7311.0,7540.86,0
2020-08-28,7521.87,7745.92,7430.02,7580.9,0
2020-08-31,7746.63,7771.28,7543.86,7543.86,0
2020-09-01,7556.9,7683.66,7526.33,7674.71,0
2020-09-02,7874.07,7909.39,7764.78,7909.39,0
2020-09-03,7889.48,7889.48,7678.15,7706.06,0
2020-09-04,7342.83,7622.35,7290.83,7588.02,0
2020-09-07,7481.19,7487.95,7213.81,7240.96,0
2020-09-08,7301.72,7326.01,7007.09,7123.28,0
2020-09-09,6984.19,7086.74,6906.75,7015.64,0
2020-09-10,7133.84,7200.8,6994.63,6999.72,0
2020-09-11,7001.26,7195.96,6986.97,7178.27,0
2020-09-14,7235.43,7345.08,7232.97,7317.31,0
2020-09-15,7327.13,7374.48,7281.24,7348.72,0
2020-09-16,7401.88,7464.42,7370.02,7430.09,0
2020-09-17,7403.11,7433.0,7245.87,7301.56,0
2020-09-18,7314.72,7371.82,7237.95,7371.82,0
2020-09-21,7408.78,7422.87,7188.84,7195.75,0
2020-09-22,7202.01,7319.08,7144.89,7233.32,0
2020-09-23,7270.29,7327.99,7235.37,7298.62,0
2020-09-24,7218.71,7223.84,7051.11,7054.28,0
2020-09-25,7110.42,7134.45,6860.75,6918.77,0
2020-09-28,6921.46,6998.21,6897.62,6978.59,0
2020-09-29,7063.95,7078.74,6965.7,6977.3,0
2020-09-30,7017.17,7143.14,6981.22,7087.64,0
2020-10-05,7255.73,7255.73,7049.82,7092.06,0
2020-10-06,7154.8,7350.2,7141.42,7336.35,0
2020-10-07,7358.22,7494.59,7300.09,7494.59,0
2020-10-08,7527.52,7527.52,7438.45,7511.11,0
2020-10-09,7567.75,7597.29,7467.87,7503.27,0
2020-10-12,7575.67,7749.98,7575.67,7748.85,0
2020-10-14,7878.84,7878.84,7725.8,7819.84,0
2020-10-15,7766.27,7769.07,7504.74,7541.04,0
2020-10-16,7661.68,7675.58,7540.76,7604.61,0
2020-10-19,7687.37,7723.86,7559.62,7570.71,0
2020-10-20,7592.77,7644.48,7516.3,7644.48,0
2020-10-21,7707.12,7732.2,7609.39,7618.06,0
2020-10-22,7624.14,7624.14,7495.48,7620.34,0
2020-10-23,7600.35,7600.35,7441.65,7484.48,0
2020-10-27,7457.47,7603.44,7449.86,7547.66,0
2020-10-28,7577.04,7694.83,7520.69,7656.45,0
2020-10-29,7508.24,7729.82,7485.71,7675.42,0
2020-10-30,7691.83,7778.82,7509.78,7534.39,0
2020-11-02,7601.14,7643.02,7474.7,7585.76,0
2020-11-03,7626.98,7774.11,7626.98,7714.73,0
2020-11-04,7594.79,7817.48,7574.61,7758.72,0
2020-11-05,8062.58,8181.62,8045.11,8181.62,0
2020-11-06,8200.2,8229.28,8020.85,8152.54,0
2020-11-09,8325.85,8524.94,8324.45,8394.19,0
2020-11-10,8214.52,8214.52,7841.11,7961.74,0
2020-11-11,7724.61,7827.5,7450.35,7465.44,0
2020-11-12,7679.1,7812.5,7672.13,7706.58,0
